date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner
2021-11-13,Norway,Latvia,0,0,FIFA World Cup qualification,Oslo,Norway,False,TIE
2021-11-13,Montenegro,Netherlands,2,2,FIFA World Cup qualification,Podgorica,Montenegro,False,TIE
2021-11-14,Mali,Uganda,1,0,FIFA World Cup qualification,Agadir,Morocco,True,Mali
2021-11-14,Senegal,Congo,2,0,FIFA World Cup qualification,ThiÃ¨s,Senegal,False,Senegal
2021-11-14,Portugal,Serbia,1,2,FIFA World Cup qualification,Lisbon,Portugal,False,Serbia
2021-11-14,Spain,Sweden,1,0,FIFA World Cup qualification,Seville,Spain,False,Spain
2021-11-14,Croatia,Russia,1,0,FIFA World Cup qualification,Split,Croatia,False,Croatia
2021-11-14,Malta,Slovakia,0,6,FIFA World Cup qualification,Ta' Qali,Malta,False,Slovakia
2021-11-14,Liechtenstein,Romania,0,2,FIFA World Cup qualification,Vaduz,Liechtenstein,False,Romania
2021-11-14,Armenia,Germany,1,4,FIFA World Cup qualification,Yerevan,Armenia,False,Germany
2021-11-15,Northern Ireland,Italy,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,TIE
2021-11-15,Switzerland,Bulgaria,4,0,FIFA World Cup qualification,Lucerne,Switzerland,False,Switzerland
2021-11-15,Scotland,Denmark,2,0,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland
2021-11-15,Austria,Moldova,4,1,FIFA World Cup qualification,Klagenfurt,Austria,False,Austria
2021-11-15,Poland,Hungary,1,2,FIFA World Cup qualification,Warsaw,Poland,False,Hungary
2021-11-15,San Marino,England,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,England
2021-11-16,Algeria,Burkina Faso,2,2,FIFA World Cup qualification,Blida,Algeria,False,TIE
2021-11-16,Tunisia,Zambia,3,1,FIFA World Cup qualification,RadÃ¨s,Tunisia,False,Tunisia
2021-11-16,Nigeria,Cape Verde,1,1,FIFA World Cup qualification,Lagos,Nigeria,False,TIE
2021-11-16,Cameroon,Ivory Coast,1,0,FIFA World Cup qualification,Douala,Cameroon,False,Cameroon
2021-11-16,Egypt,Gabon,2,1,FIFA World Cup qualification,Alexandria,Egypt,False,Egypt
2021-11-16,Morocco,Guinea,3,0,FIFA World Cup qualification,Casablanca,Morocco,False,Morocco
2021-11-16,China PR,Australia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,TIE
2021-11-16,Oman,Japan,0,1,FIFA World Cup qualification,Muscat,Oman,False,Japan
2021-11-16,Canada,Mexico,2,1,FIFA World Cup qualification,Edmonton,Canada,False,Canada
2021-11-16,Costa Rica,Honduras,2,1,FIFA World Cup qualification,San JosÃ©,Costa Rica,False,Costa Rica
2021-11-16,Panama,El Salvador,2,1,FIFA World Cup qualification,Panama City,Panama,False,Panama
2021-11-16,Bosnia and Herzegovina,Ukraine,0,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,Ukraine
2021-11-16,Finland,France,0,2,FIFA World Cup qualification,Helsinki,Finland,False,France
2021-11-16,Wales,Belgium,1,1,FIFA World Cup qualification,Cardiff,Wales,False,TIE
2021-11-16,Netherlands,Norway,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,Netherlands
2021-11-16,Bolivia,Uruguay,3,0,FIFA World Cup qualification,La Paz,Bolivia,False,Bolivia
2021-11-16,Venezuela,Peru,1,2,FIFA World Cup qualification,Caracas,Venezuela,False,Peru
2021-11-16,Colombia,Paraguay,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,TIE
2021-11-16,Argentina,Brazil,0,0,FIFA World Cup qualification,San Juan,Argentina,False,TIE
2021-11-16,Chile,Ecuador,0,2,FIFA World Cup qualification,Santiago,Chile,False,Ecuador
2021-11-30,Tunisia,Mauritania,5,1,Arab Cup,Al Rayyan,Qatar,True,Tunisia
2021-12-01,Morocco,Palestine,4,0,Arab Cup,Al Wakrah,Qatar,True,Morocco
2021-12-01,Algeria,Sudan,4,0,Arab Cup,Al Rayyan,Qatar,True,Algeria
2021-12-01,Egypt,Lebanon,1,0,Arab Cup,Doha,Qatar,True,Egypt
2021-12-03,Syria,Tunisia,2,0,Arab Cup,Al Khor,Qatar,True,Syria
2021-12-04,El Salvador,Ecuador,1,1,Friendly,Houston,United States,True,TIE
2021-12-04,Jordan,Morocco,0,4,Arab Cup,Al Rayyan,Qatar,True,Morocco
2021-12-04,Lebanon,Algeria,0,2,Arab Cup,Al Wakrah,Qatar,True,Algeria
2021-12-04,Sudan,Egypt,0,5,Arab Cup,Doha,Qatar,True,Egypt
2021-12-06,Tunisia,United Arab Emirates,1,0,Arab Cup,Doha,Qatar,True,Tunisia
2021-12-07,Morocco,Saudi Arabia,1,0,Arab Cup,Doha,Qatar,True,Morocco
2021-12-07,Algeria,Egypt,1,1,Arab Cup,Al Wakrah,Qatar,True,TIE
2021-12-08,Mexico,Chile,2,2,Friendly,Austin,United States,True,TIE
2021-12-10,Tunisia,Oman,2,1,Arab Cup,Al Rayyan,Qatar,True,Tunisia
2021-12-11,Egypt,Jordan,3,1,Arab Cup,Al Wakrah,Qatar,True,Egypt
2021-12-11,Morocco,Algeria,2,2,Arab Cup,Doha,Qatar,True,Algeria
2021-12-11,El Salvador,Chile,0,1,Friendly,Los Angeles,United States,True,Chile
2021-12-15,Tunisia,Egypt,1,0,Arab Cup,Doha,Qatar,True,Tunisia
2021-12-15,Qatar,Algeria,1,2,Arab Cup,Doha,Qatar,False,Algeria
2021-12-18,Qatar,Egypt,0,0,Arab Cup,Doha,Qatar,False,Qatar
2021-12-18,Tunisia,Algeria,0,2,Arab Cup,Al Khor,Qatar,True,Algeria
2022-01-05,Algeria,Ghana,3,0,Friendly,Al Rayyan,Qatar,True,Algeria
2022-01-09,Cameroon,Burkina Faso,2,1,African Cup of Nations,YaoundÃ©,Cameroon,False,Cameroon
2022-01-10,Senegal,Zimbabwe,1,0,African Cup of Nations,Bafoussam,Cameroon,True,Senegal
2022-01-10,Morocco,Ghana,1,0,African Cup of Nations,YaoundÃ©,Cameroon,True,Morocco
2022-01-11,Nigeria,Egypt,1,0,African Cup of Nations,Garoua,Cameroon,True,Nigeria
2022-01-11,Algeria,Sierra Leone,0,0,African Cup of Nations,Douala,Cameroon,True,TIE
2022-01-12,Tunisia,Mali,0,1,African Cup of Nations,LimbÃ©,Cameroon,True,Mali
2022-01-13,Cameroon,Ethiopia,4,1,African Cup of Nations,YaoundÃ©,Cameroon,False,Cameroon
2022-01-14,Senegal,Guinea,0,0,African Cup of Nations,Bafoussam,Cameroon,True,TIE
2022-01-14,Morocco,Comoros,2,0,African Cup of Nations,YaoundÃ©,Cameroon,True,Morocco
2022-01-15,Nigeria,Sudan,3,1,African Cup of Nations,Garoua,Cameroon,True,Nigeria
2022-01-15,Guinea-Bissau,Egypt,0,1,African Cup of Nations,Garoua,Cameroon,True,Egypt
2022-01-16,Colombia,Honduras,2,1,Friendly,Fort Lauderdale,United States,True,Colombia
2022-01-16,Peru,Panama,1,1,Friendly,Lima,Peru,False,TIE
2022-01-16,Algeria,Equatorial Guinea,0,1,African Cup of Nations,Douala,Cameroon,True,Equatorial Guinea
2022-01-16,Gambia,Mali,1,1,African Cup of Nations,LimbÃ©,Cameroon,True,TIE
2022-01-16,Tunisia,Mauritania,4,0,African Cup of Nations,LimbÃ©,Cameroon,True,Tunisia
2022-01-17,Cameroon,Cape Verde,1,1,African Cup of Nations,YaoundÃ©,Cameroon,False,TIE
2022-01-18,Malawi,Senegal,0,0,African Cup of Nations,Bafoussam,Cameroon,True,TIE
2022-01-18,Gabon,Morocco,2,2,African Cup of Nations,YaoundÃ©,Cameroon,True,TIE
2022-01-19,Egypt,Sudan,1,0,African Cup of Nations,YaoundÃ©,Cameroon,True,Egypt
2022-01-19,Guinea-Bissau,Nigeria,0,2,African Cup of Nations,Garoua,Cameroon,True,Nigeria
2022-01-20,Peru,Jamaica,3,0,Friendly,Lima,Peru,False,Peru
2022-01-20,Ivory Coast,Algeria,3,1,African Cup of Nations,Douala,Cameroon,True,Ivory Coast
2022-01-20,Gambia,Tunisia,1,0,African Cup of Nations,LimbÃ©,Cameroon,True,Gambia
2022-01-20,Mali,Mauritania,2,0,African Cup of Nations,Douala,Cameroon,True,Mali
2022-01-23,Nigeria,Tunisia,0,1,African Cup of Nations,Garoua,Cameroon,True,Tunisia
2022-01-24,Cameroon,Comoros,2,1,African Cup of Nations,YaoundÃ©,Cameroon,False,Cameroon
2022-01-25,Morocco,Malawi,2,1,African Cup of Nations,YaoundÃ©,Cameroon,True,Morocco
2022-01-25,Senegal,Cape Verde,2,0,African Cup of Nations,Bafoussam,Cameroon,True,Senegal
2022-01-26,Ivory Coast,Egypt,0,0,African Cup of Nations,Douala,Cameroon,True,Egypt
2022-01-26,Mali,Equatorial Guinea,0,0,African Cup of Nations,LimbÃ©,Cameroon,True,Equatorial Guinea
2022-01-27,Jamaica,Mexico,1,2,FIFA World Cup qualification,Kingston,Jamaica,False,Mexico
2022-01-27,Honduras,Canada,0,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False,Canada
2022-01-27,Costa Rica,Panama,1,0,FIFA World Cup qualification,San JosÃ©,Costa Rica,False,Costa Rica
2022-01-27,Japan,China PR,2,0,FIFA World Cup qualification,Saitama,Japan,False,Japan
2022-01-27,Australia,Vietnam,4,0,FIFA World Cup qualification,Melbourne,Australia,False,Australia
2022-01-27,Ecuador,Brazil,1,1,FIFA World Cup qualification,Quito,Ecuador,False,TIE
2022-01-27,Paraguay,Uruguay,0,1,FIFA World Cup qualification,AsunciÃ³n,Paraguay,False,Uruguay
2022-01-27,Chile,Argentina,1,2,FIFA World Cup qualification,Calama,Chile,False,Argentina
2022-01-28,Colombia,Peru,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,Peru
2022-01-28,Venezuela,Bolivia,4,1,FIFA World Cup qualification,Barinas,Venezuela,False,Venezuela
2022-01-29,Burkina Faso,Tunisia,1,0,African Cup of Nations,Garoua,Cameroon,True,Burkina Faso
2022-01-29,Cameroon,Gambia,2,0,African Cup of Nations,Douala,Cameroon,False,Cameroon
2022-01-30,Egypt,Morocco,2,1,African Cup of Nations,YaoundÃ©,Cameroon,True,Egypt
2022-01-30,Senegal,Equatorial Guinea,3,1,African Cup of Nations,YaoundÃ©,Cameroon,True,Senegal
2022-01-30,Canada,United States,2,0,FIFA World Cup qualification,Hamilton,Canada,False,Canada
2022-01-30,Mexico,Costa Rica,0,0,FIFA World Cup qualification,Mexico City,Mexico,False,TIE
2022-01-30,Panama,Jamaica,3,2,FIFA World Cup qualification,Panama City,Panama,False,Panama
2022-02-01,Japan,Saudi Arabia,2,0,FIFA World Cup qualification,Saitama,Japan,False,Japan
2022-02-01,Oman,Australia,2,2,FIFA World Cup qualification,Muscat,Oman,False,TIE
2022-02-01,Bolivia,Chile,2,3,FIFA World Cup qualification,La Paz,Bolivia,False,Chile
2022-02-01,Uruguay,Venezuela,4,1,FIFA World Cup qualification,Montevideo,Uruguay,False,Uruguay
2022-02-01,Argentina,Colombia,1,0,FIFA World Cup qualification,CÃ³rdoba,Argentina,False,Argentina
2022-02-01,Peru,Ecuador,1,1,FIFA World Cup qualification,Lima,Peru,False,TIE
2022-02-01,Brazil,Paraguay,4,0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,Brazil
2022-02-02,Burkina Faso,Senegal,1,3,African Cup of Nations,YaoundÃ©,Cameroon,True,Senegal
2022-02-02,Jamaica,Costa Rica,0,1,FIFA World Cup qualification,Kingston,Jamaica,False,Costa Rica
2022-02-02,El Salvador,Canada,0,2,FIFA World Cup qualification,San Salvador,El Salvador,False,Canada
2022-02-02,Mexico,Panama,1,0,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico
2022-02-03,Cameroon,Egypt,0,0,African Cup of Nations,YaoundÃ©,Cameroon,False,Egypt
2022-02-05,Cameroon,Burkina Faso,3,3,African Cup of Nations,YaoundÃ©,Cameroon,False,Cameroon
2022-02-06,Senegal,Egypt,0,0,African Cup of Nations,YaoundÃ©,Cameroon,True,Senegal
2022-03-24,Mexico,United States,0,0,FIFA World Cup qualification,Mexico City,Mexico,False,TIE
2022-03-24,Panama,Honduras,1,1,FIFA World Cup qualification,Panama City,Panama,False,TIE
2022-03-24,Costa Rica,Canada,1,0,FIFA World Cup qualification,San JosÃ©,Costa Rica,False,Costa Rica
2022-03-24,Australia,Japan,0,2,FIFA World Cup qualification,Sydney,Australia,False,Japan
2022-03-24,Colombia,Bolivia,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False,Colombia
2022-03-24,Brazil,Chile,4,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,Brazil
2022-03-24,Paraguay,Ecuador,3,1,FIFA World Cup qualification,Ciudad del Este,Paraguay,False,Paraguay
2022-03-24,Uruguay,Peru,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,Uruguay
2022-03-24,Italy,North Macedonia,0,1,FIFA World Cup qualification,Palermo,Italy,False,North Macedonia
2022-03-24,Portugal,Turkey,3,1,FIFA World Cup qualification,Porto,Portugal,False,Portugal
2022-03-24,Sweden,Czech Republic,1,0,FIFA World Cup qualification,Stockholm,Sweden,False,Sweden
2022-03-24,Wales,Austria,2,1,FIFA World Cup qualification,Cardiff,Wales,False,Wales
2022-03-24,Hungary,Serbia,0,1,Friendly,Budapest,Hungary,False,Serbia
2022-03-24,Scotland,Poland,1,1,Friendly,Glasgow,Scotland,False,TIE
2022-03-25,Cameroon,Algeria,0,1,FIFA World Cup qualification,Douala,Cameroon,False,Algeria
2022-03-25,DR Congo,Morocco,1,1,FIFA World Cup qualification,Kinshasa,DR Congo,False,TIE
2022-03-25,Egypt,Senegal,1,0,FIFA World Cup qualification,Cairo,Egypt,False,Egypt
2022-03-25,Ghana,Nigeria,0,0,FIFA World Cup qualification,Kumasi,Ghana,False,TIE
2022-03-25,Mali,Tunisia,0,1,FIFA World Cup qualification,Bamako,Mali,False,Tunisia
2022-03-25,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,Argentina
2022-03-25,France,Ivory Coast,2,1,Friendly,Marseille,France,False,France
2022-03-25,Norway,Slovakia,2,0,Friendly,Oslo,Norway,False,Norway
2022-03-25,Romania,Greece,0,1,Friendly,Bucharest,Romania,False,Greece
2022-03-26,Croatia,Slovenia,1,1,Friendly,Al Rayyan,Qatar,True,TIE
2022-03-26,England,Switzerland,2,1,Friendly,London,England,False,England
2022-03-26,Germany,Israel,2,0,Friendly,Sinsheim,Germany,False,Germany
2022-03-26,Netherlands,Denmark,4,2,Friendly,Amsterdam,Netherlands,False,Netherlands
2022-03-26,Republic of Ireland,Belgium,2,2,Friendly,Dublin,Republic of Ireland,False,TIE
2022-03-26,Spain,Albania,2,1,Friendly,Barcelona,Spain,False,Spain
2022-03-27,El Salvador,Costa Rica,1,2,FIFA World Cup qualification,San Salvador,El Salvador,False,Costa Rica
2022-03-27,Canada,Jamaica,4,0,FIFA World Cup qualification,Toronto,Canada,False,Canada
2022-03-27,Honduras,Mexico,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False,Mexico
2022-03-27,United States,Panama,5,1,FIFA World Cup qualification,Orlando,United States,False,United States
2022-03-29,Algeria,Cameroon,1,2,FIFA World Cup qualification,Blida,Algeria,False,Cameroon
2022-03-29,Morocco,DR Congo,4,1,FIFA World Cup qualification,Casablanca,Morocco,False,Morocco
2022-03-29,Nigeria,Ghana,1,1,FIFA World Cup qualification,Abuja,Nigeria,False,TIE
2022-03-29,Senegal,Egypt,1,0,FIFA World Cup qualification,Diamniadio,Senegal,False,Senegal
2022-03-29,Tunisia,Mali,0,0,FIFA World Cup qualification,Tunis,Tunisia,False,TIE
2022-03-29,Japan,Vietnam,1,1,FIFA World Cup qualification,Saitama,Japan,False,TIE
2022-03-29,Saudi Arabia,Australia,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,Saudi Arabia
2022-03-29,Ecuador,Argentina,1,1,FIFA World Cup qualification,Guayaquil,Ecuador,False,TIE
2022-03-29,Peru,Paraguay,2,0,FIFA World Cup qualification,Lima,Peru,False,Peru
2022-03-29,Bolivia,Brazil,0,4,FIFA World Cup qualification,La Paz,Bolivia,False,Brazil
2022-03-29,Venezuela,Colombia,0,1,FIFA World Cup qualification,Guayana,Venezuela,False,Colombia
2022-03-29,Chile,Uruguay,0,2,FIFA World Cup qualification,Santiago,Chile,False,Uruguay
2022-03-29,Poland,Sweden,2,0,FIFA World Cup qualification,ChorzÃ³w,Poland,False,Poland
2022-03-29,Portugal,North Macedonia,2,0,FIFA World Cup qualification,Porto,Portugal,False,Portugal
2022-03-29,Austria,Scotland,2,2,Friendly,Vienna,Austria,False,TIE
2022-03-29,Belgium,Burkina Faso,3,0,Friendly,Anderlecht,Belgium,False,Belgium
2022-03-29,Croatia,Bulgaria,2,1,Friendly,Al Rayyan,Qatar,True,Croatia
2022-03-29,Denmark,Serbia,3,0,Friendly,Copenhagen,Denmark,False,Denmark
2022-03-29,England,Ivory Coast,3,0,Friendly,London,England,False,England
2022-03-29,Finland,Slovakia,0,2,Friendly,Murcia,Spain,True,Slovakia
2022-03-29,France,South Africa,5,0,Friendly,Villeneuve D'Ascq,Algeria,True,France
2022-03-29,Israel,Romania,2,2,Friendly,Netanya,Israel,False,TIE
2022-03-29,Netherlands,Germany,1,1,Friendly,Amsterdam,Netherlands,False,TIE
2022-03-29,Northern Ireland,Hungary,0,1,Friendly,Belfast,Northern Ireland,False,Hungary
2022-03-29,Norway,Armenia,9,0,Friendly,Oslo,Norway,False,Norway
2022-03-29,Spain,Iceland,5,0,Friendly,La CoruÃ±a,Spain,False,Spain
2022-03-29,Switzerland,Kosovo,1,1,Friendly,ZÃ¼rich,Switzerland,False,TIE
2022-03-29,Turkey,Italy,2,3,Friendly,Konya,Turkey,False,Italy
2022-03-29,Wales,Czech Republic,1,1,Friendly,Cardiff,Wales,False,TIE
2022-03-30,Mexico,El Salvador,2,0,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico
2022-03-30,Costa Rica,United States,2,0,FIFA World Cup qualification,San JosÃ©,Costa Rica,False,Costa Rica
2022-03-30,Panama,Canada,1,0,FIFA World Cup qualification,Panama City,Panama,False,Panama
2022-04-27,Mexico,Guatemala,0,0,Friendly,Orlando,United States,True,TIE
2022-05-28,Mexico,Nigeria,2,1,Friendly,Arlington,United States,True,Mexico
2022-06-01,Italy,Argentina,0,3,CONMEBOLâUEFA Cup of Champions,Paris,France,True,Argentina
2022-06-01,Scotland,Ukraine,1,3,FIFA World Cup qualification,Glasgow,Scotland,False,Ukraine
2022-06-01,Poland,Wales,2,1,UEFA Nations League,WrocÅaw,Poland,False,Poland
2022-06-01,Australia,Jordan,2,1,Friendly,Al Wakrah,Qatar,True,Australia
2022-06-01,Malta,Venezuela,0,1,Friendly,Ta' Qali,Malta,False,Venezuela
2022-06-01,United States,Morocco,3,0,Friendly,Cincinnati,United States,False,United States
2022-06-02,Tunisia,Equatorial Guinea,4,0,African Cup of Nations qualification,RadÃ¨s,Tunisia,False,Tunisia
2022-06-02,Panama,Costa Rica,2,0,CONCACAF Nations League,Panama City,Panama,False,Panama
2022-06-02,Czech Republic,Switzerland,2,1,UEFA Nations League,Prague,Czech Republic,False,Czech Republic
2022-06-02,Spain,Portugal,1,1,UEFA Nations League,Sevilla,Spain,False,TIE
2022-06-02,Serbia,Norway,0,1,UEFA Nations League,Belgrade,Serbia,False,Norway
2022-06-02,Slovenia,Sweden,0,2,UEFA Nations League,Ljubljana,Slovenia,False,Sweden
2022-06-02,Ecuador,Nigeria,1,0,Friendly,Harrison,United States,True,Ecuador
2022-06-02,Japan,Paraguay,4,1,Friendly,Sapporo,Japan,False,Japan
2022-06-02,South Korea,Brazil,1,5,Friendly,Seoul,South Korea,False,Brazil
2022-06-02,Mexico,Uruguay,0,3,Friendly,Glendale,United States,True,Uruguay
2022-06-03,Croatia,Austria,0,3,UEFA Nations League,Osijek,Croatia,False,Austria
2022-06-03,France,Denmark,1,2,UEFA Nations League,Paris,France,False,Denmark
2022-06-03,Belgium,Netherlands,1,4,UEFA Nations League,Brussels,Belgium,False,Netherlands
2022-06-03,Belarus,Slovakia,0,1,UEFA Nations League,Novi Sad,Serbia,True,Slovakia
2022-06-04,Algeria,Uganda,2,0,African Cup of Nations qualification,Algiers,Algeria,False,Algeria
2022-06-04,Mali,Congo,4,0,African Cup of Nations qualification,Bamako,Mali,False,Mali
2022-06-04,Senegal,Benin,3,1,African Cup of Nations qualification,Diamniadio,Senegal,False,Senegal
2022-06-04,Hungary,England,1,0,UEFA Nations League,Budapest,Hungary,False,Hungary
2022-06-04,Italy,Germany,1,1,UEFA Nations League,Bologna,Italy,False,TIE
2022-06-04,Montenegro,Romania,2,0,UEFA Nations League,Podgorica,Montenegro,False,Montenegro
2022-06-05,Wales,Ukraine,1,0,FIFA World Cup qualification,Cardiff,Wales,False,Wales
2022-06-05,Egypt,Guinea,1,0,African Cup of Nations qualification,Cairo,Egypt,False,Egypt
2022-06-05,Botswana,Tunisia,0,0,African Cup of Nations qualification,Francistown,Botswana,False,TIE
2022-06-05,Costa Rica,Martinique,2,0,CONCACAF Nations League,San JosÃ©,Costa Rica,False,Costa Rica
2022-06-05,Portugal,Switzerland,4,0,UEFA Nations League,Lisbon,Portugal,False,Portugal
2022-06-05,Czech Republic,Spain,2,2,UEFA Nations League,Prague,Czech Republic,False,TIE
2022-06-05,Serbia,Slovenia,4,1,UEFA Nations League,Belgrade,Serbia,False,Serbia
2022-06-05,Sweden,Norway,1,2,UEFA Nations League,Stockholm,Sweden,False,Norway
2022-06-05,Argentina,Estonia,5,0,Friendly,Pamplona,Spain,True,Argentina
2022-06-05,Mexico,Ecuador,0,0,Friendly,Chicago,United States,True,TIE
2022-06-05,Peru,New Zealand,1,0,Friendly,Barcelona,Spain,True,Peru
2022-06-05,Saudi Arabia,Colombia,0,1,Friendly,Murcia,Spain,True,Colombia
2022-06-05,United States,Uruguay,0,0,Friendly,Kansas City,United States,False,TIE
2022-06-06,Austria,Denmark,1,2,UEFA Nations League,Vienna,Austria,False,Denmark
2022-06-06,Croatia,France,1,1,UEFA Nations League,Split,Croatia,False,TIE
2022-06-06,Slovakia,Kazakhstan,0,1,UEFA Nations League,Trnava,Slovakia,False,Kazakhstan
2022-06-06,South Korea,Chile,2,0,Friendly,Daejeon,South Korea,False,South Korea
2022-06-06,Japan,Brazil,0,1,Friendly,Tokyo,Japan,False,Brazil
2022-06-07,Senegal,Rwanda,1,0,African Cup of Nations qualification,Diamniadio,Senegal,False,Senegal
2022-06-07,Germany,England,1,1,UEFA Nations League,Munich,Germany,False,TIE
2022-06-07,Italy,Hungary,2,1,UEFA Nations League,Cesena,Italy,False,Italy
2022-06-07,Bosnia and Herzegovina,Romania,1,0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,Bosnia and Herzegovina
2022-06-07,United Arab Emirates,Australia,1,2,FIFA World Cup qualification,Al Rayyan,Qatar,True,Australia
2022-06-08,Tanzania,Algeria,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,Algeria
2022-06-08,Wales,Netherlands,1,2,UEFA Nations League,Cardiff,Wales,False,Netherlands
2022-06-08,Belgium,Poland,6,1,UEFA Nations League,Brussels,Belgium,False,Belgium
2022-06-08,Republic of Ireland,Ukraine,0,1,UEFA Nations League,Dublin,Republic of Ireland,False,Ukraine
2022-06-08,Scotland,Armenia,2,0,UEFA Nations League,Glasgow,Scotland,False,Scotland
2022-06-09,Nigeria,Sierra Leone,2,1,African Cup of Nations qualification,Abuja,Nigeria,False,Nigeria
